//Starting Program
Trial: 1 1
Trial Type 2
Lick 1125621
Lick 1125722
Lick 1125823
Lick 1125924
Lick 1126025
Lick 1126126
Lick 1126227
Lick 1126328
Lick 1126429
Lick 1126530
Lick 1126631
Lick 1126732
RPoke 1133391
RPoke 1133647
Trial: 55 1138110
Trial Type 2
On 1140110
RPoke 1140221
RPoke 1140708
RPoke 1140885
Off 1141610
Lick 1142608
Lick 1142709
Lick 1142810
Lick 1142912
Lick 1143013
Lick 1143114
Lick 1143215
Lick 1143316
Lick 1143417
Lick 1143518
Lick 1143619
Lick 1143720
Lick 1143821
Lick 1143922
Lick 1144023
Reward 1144113
Lick 1144124
Lick 1144225
Lick 1144326
Lick 1144427
Lick 1144528
Lick 1144629
Lick 1144730
Lick 1144832
Lick 1144933
Lick 1145034
ITI 1145113
Lick 1145135
Lick 1145236
Lick 1145337
Lick 1145438
Lick 1145539
Lick 1145640
Lick 1145741
Lick 1145842
Lick 1145943
Lick 1146044
Lick 1146145
Lick 1146246
Lick 1146347
Lick 1146448
Lick 1146549
Lick 1146650
Lick 1146752
Lick 1146853
Lick 1146954
Lick 1147055
Lick 1147156
Lick 1147257
Lick 1147358
Lick 1147459
Lick 1147560
Lick 1147661
Lick 1147762
Lick 1147863
Lick 1147964
Lick 1148065
Lick 1148166
Lick 1148267
Lick 1148368
Lick 1148469
Lick 1148570
Lick 1148672
Lick 1148773
Lick 1148874
Lick 1148975
Lick 1149076
Lick 1149177
Lick 1149278
Lick 1149379
Lick 1149480
Lick 1149581
Lick 1149682
Lick 1149783
Lick 1149884
Lick 1149985
Lick 1150086
Lick 1150187
Lick 1150288
Lick 1150389
Lick 1150490
Lick 1150592
Lick 1150693
Lick 1150794
Lick 1150895
Lick 1150996
Lick 1151097
Lick 1151198
Lick 1151299
Lick 1151400
Lick 1151501
Lick 1151602
Lick 1151703
Lick 1151804
Lick 1151905
Lick 1152006
Lick 1152107
Lick 1152208
Lick 1152309
Lick 1152410
Lick 1152512
Lick 1152613
Lick 1152714
Lick 1152815
Lick 1152916
Lick 1153017
Lick 1153118
Lick 1153219
Lick 1153320
Lick 1153421
Lick 1153522
Lick 1153623
Lick 1153724
Lick 1153825
Lick 1153926
Lick 1154027
Lick 1154128
Lick 1154229
Lick 1154330
Lick 1154432
Lick 1154533
Lick 1154634
Lick 1154735
Lick 1154836
Lick 1154937
Lick 1155038
Lick 1155139
Lick 1155240
Lick 1155341
Lick 1155442
Lick 1155543
Lick 1155644
Lick 1155745
Lick 1155846
Lick 1155947
Lick 1156048
Lick 1156149
Lick 1156250
Lick 1156352
Lick 1156453
Lick 1156554
Lick 1156655
Lick 1156756
Lick 1156857
Lick 1156958
Lick 1157059
Lick 1157160
Lick 1157261
Lick 1157362
Lick 1157463
Lick 1157564
Lick 1157665
Lick 1157766
Lick 1157867
Lick 1157968
Lick 1158069
Lick 1158170
Lick 1158272
Lick 1158671
Lick 1158773
Lick 1158844
Trial: 56 1165113
Trial Type 2
On 1167113
Off 1168613
Lick 1170663
Lick 1170764
Lick 1170865
Lick 1170966
Lick 1171067
Lick 1171168
Lick 1171269
Lick 1171371
Lick 1171472
Lick 1171573
Lick 1171674
Lick 1171775
Lick 1171876
Lick 1171977
Lick 1172078
ITI 1172115
Lick 1172179
Lick 1172280
Lick 1172381
Lick 1172482
Lick 1172583
Lick 1172684
Lick 1172785
Lick 1172886
Lick 1172987
Lick 1173088
Lick 1173189
Lick 1173291
Lick 1173392
Lick 1173493
Lick 1173594
Lick 1173695
Lick 1173796
Lick 1173897
Lick 1173998
Lick 1174041
Lick 1174144
Lick 1174245
Lick 1174346
Lick 1174447
Trial: 57 1192115
Trial Type 2
On 1194115
RPoke 1195283
Off 1195615
Lick 1197885
Lick 1197986
Lick 1198087
Reward 1198118
Lick 1198164
Lick 1198327
Lick 1198429
Lick 1198530
Lick 1198631
Lick 1198732
Lick 1198833
Lick 1198934
Lick 1199035
ITI 1199118
Lick 1199136
Lick 1199354
Lick 1199455
Lick 1199556
Lick 1199657
Lick 1199758
Lick 1199859
Lick 1199960
// Program done!
TotalLicks 3701
Total Pokes: 139
Light ON Pokes: 0
Light OFF Pokes: 139
57 Trials
16 Type 1 Trials
41 Type 2 Trials
Normal rewards: 4895
Big rewards: -9436
Small rewards: 10535
